index,review_count,positive_count,positive_sum,negative_count,negative_sum
3265,77,63,28.717885931853353,2,-0.04166666666666666
3266,3,3,1.5798412698412698,0,0.0
3267,16,15,7.457006673881674,0,0.0
3268,202,187,72.00479393042791,3,-0.23569624819624818
3269,0,0,0.0,0,0.0
3270,56,49,19.095938155716112,1,-0.01477272727272727
3271,21,21,9.620755698005699,0,0.0
3272,40,36,18.661787718454388,1,-0.8449999999999999
3273,210,187,80.8931703652766,4,-0.9889417989417988
3274,165,159,75.01039124027626,1,-0.11874999999999994
3275,0,0,0.0,0,0.0
3276,2,2,0.31265625,0,0.0
3277,60,52,24.1528100973101,0,0.0
3278,14,11,4.510811002269335,1,-0.09973958333333334
3279,0,0,0.0,0,0.0
3280,0,0,0.0,0,0.0
3281,8,8,4.074920634920636,0,0.0
3282,0,0,0.0,0,0.0
3283,5,5,1.9783243145743146,0,0.0
3284,0,0,0.0,0,0.0
3285,127,120,51.243968816150165,1,-0.0651360544217687
3286,22,18,8.466719479458451,0,0.0
3287,40,36,14.107936170311174,0,0.0
3288,8,8,3.5620089285714283,0,0.0
3289,1,1,0.4497727272727273,0,0.0
3290,0,0,0.0,0,0.0
3291,0,0,0.0,0,0.0
3292,0,0,0.0,0,0.0
3293,4,3,0.6816233766233766,0,0.0
3294,6,6,3.054762558869702,0,0.0
3295,5,3,0.36876984126984136,1,-0.04130434782608695
3296,6,6,2.985,0,0.0
3297,1,0,0.0,1,-1.0
3298,47,44,18.804694396950698,0,0.0
3299,11,7,2.774603174603175,3,-1.426062925170068
3300,11,11,4.224593774281274,0,0.0
3301,0,0,0.0,0,0.0
3302,9,9,3.2684983508554937,0,0.0
3303,2,1,0.43409090909090914,0,0.0
3304,6,6,2.401071428571429,0,0.0
3305,39,32,13.833866391184571,0,0.0
3306,1,1,0.2676767676767676,0,0.0
3307,46,44,20.238872577201757,1,-0.00024038461538460933
3308,53,50,20.98756401617071,2,-0.28833333333333333
3309,58,47,20.5808906330362,2,-0.4340277777777778
3310,0,0,0.0,0,0.0
3311,20,20,8.676242454304953,0,0.0
3312,0,0,0.0,0,0.0
3313,87,78,38.27743432731483,2,-0.24291666666666667
3314,8,7,2.373100907029478,0,0.0
3315,122,118,50.596611120518006,0,0.0
3316,0,0,0.0,0,0.0
3317,0,0,0.0,0,0.0
3318,19,19,7.53484540595635,0,0.0
3319,83,65,29.91650866692832,2,-0.06861111111111111
3320,6,6,2.64427044681509,0,0.0
3321,12,11,4.065009362330791,0,0.0
3322,0,0,0.0,0,0.0
3323,67,62,30.628742324509947,1,-0.18181818181818182
3324,1,0,0.0,1,-0.026327838827838828
3325,0,0,0.0,0,0.0
3326,4,3,1.8269791666666668,1,-0.4125
3327,2,2,0.725,0,0.0
3328,87,79,35.45766085537202,0,0.0
3329,22,19,8.897184850146198,1,-0.1875
3330,16,14,4.6792461119127795,0,0.0
3331,35,31,11.649165744278568,0,0.0
3332,7,6,3.046846590909091,0,0.0
3333,12,11,5.587023584054834,0,0.0
3334,34,34,14.711206609450306,0,0.0
3335,5,4,2.2439855072463764,0,0.0
3336,0,0,0.0,0,0.0
3337,22,19,7.854997564935067,0,0.0
3338,72,69,31.76249879563238,0,0.0
3339,6,6,2.40160779876689,0,0.0
3340,2,2,0.9709767316017315,0,0.0
3341,5,5,2.6815694444444444,0,0.0
3342,2,2,0.8283333333333334,0,0.0
3343,0,0,0.0,0,0.0
3344,2,1,0.2,0,0.0
3345,2,2,0.6973549783549783,0,0.0
3346,0,0,0.0,0,0.0
3347,37,31,13.440419021882256,1,-0.175
3348,0,0,0.0,0,0.0
3349,21,17,6.520722222222222,1,-0.049999999999999996
3350,28,15,5.552750887170391,1,-0.9099999999999998
3351,3,2,0.5558680555555556,0,0.0
3352,8,7,3.7083333333333335,0,0.0
3353,5,5,2.568035714285714,0,0.0
3354,11,10,4.4381727666273125,0,0.0
3355,0,0,0.0,0,0.0
3356,30,27,10.262626803751802,1,-0.05
3357,0,0,0.0,0,0.0
3358,0,0,0.0,0,0.0
3359,79,75,34.65008315680061,1,-0.06716666666666664
3360,30,27,10.629616293198668,0,0.0
3361,24,23,9.920312617276903,0,0.0
3362,108,88,37.73013327282224,1,-0.17676767676767677
3363,2,2,0.6926984126984128,0,0.0
3364,1,1,0.39166666666666666,0,0.0
3365,21,21,8.399820165945165,0,0.0
3366,1,1,0.6642857142857144,0,0.0
3367,0,0,0.0,0,0.0
3368,248,223,94.97348194918172,2,-0.9249999999999998
3369,0,0,0.0,0,0.0
3370,0,0,0.0,0,0.0
3371,2,2,0.19456168831168832,0,0.0
3372,0,0,0.0,0,0.0
3373,47,40,16.754325762798068,1,-0.25
3374,13,12,5.021006493506493,0,0.0
3375,9,8,3.7672083333333335,0,0.0
3376,58,53,20.89160198784216,0,0.0
3377,2,2,0.83125,0,0.0
3378,44,34,16.211809433621937,2,-0.10555555555555558
3379,0,0,0.0,0,0.0
3380,114,96,44.48634452030234,2,-0.8260606060606062
3381,122,106,47.72557843664562,1,-0.18333333333333326
3382,0,0,0.0,0,0.0
3383,62,51,25.014877867517235,1,-0.20986666666666673
3384,0,0,0.0,0,0.0
3385,3,3,1.1157733175914992,0,0.0
3386,8,6,2.3013532237964056,0,0.0
3387,41,32,13.302171661671661,1,-0.35000000000000003
3388,0,0,0.0,0,0.0
3389,5,5,2.4676010101010104,0,0.0
3390,0,0,0.0,0,0.0
3391,221,182,86.52771371125638,7,-1.3194250194250192
3392,136,126,51.59906757611542,1,-0.078125
3393,256,232,113.93221645586614,2,-0.5113541666666667
3394,0,0,0.0,0,0.0
3395,1,1,0.47,0,0.0
3396,0,0,0.0,0,0.0
3397,17,15,6.584920323363505,0,0.0
3398,190,175,79.7026565983911,2,-0.2208333333333333
3399,0,0,0.0,0,0.0
3400,0,0,0.0,0,0.0
3401,54,54,20.847977418168767,0,0.0
3402,1,1,0.6009788359788361,0,0.0
3403,17,16,8.034273088023088,0,0.0
3404,52,48,20.910012285508607,0,0.0
3405,87,80,36.41555396351072,1,-0.26
3406,38,35,17.77693412807289,0,0.0
3407,6,5,1.4283035714285717,1,-0.28888888888888886
3408,38,38,14.91672696562246,0,0.0
3409,1,1,1.0,0,0.0
3410,2,2,1.2972222222222223,0,0.0
3411,29,26,12.114458347763348,1,-0.2916666666666667
3412,9,8,3.872199463118581,0,0.0
3413,92,79,35.22630429456528,2,-0.1388888888888889
3414,0,0,0.0,0,0.0
3415,1,1,0.3986363636363636,0,0.0
3416,1,1,0.4427686403508771,0,0.0
3417,11,11,4.3538481842231835,0,0.0
3418,16,16,6.224032697930725,0,0.0
3419,108,102,44.1815974621129,1,-0.04999999999999993
3420,0,0,0.0,0,0.0
3421,87,78,33.8878023296271,1,-0.009722222222222215
3422,0,0,0.0,0,0.0
3423,4,4,1.511034090909091,0,0.0
3424,2,1,0.39999999999999997,0,0.0
3425,12,11,4.018084110070827,1,-0.48749999999999993
3426,24,21,10.470166335978837,1,-0.2
3427,3,3,1.2465413857242502,0,0.0
3428,0,0,0.0,0,0.0
3429,41,35,15.799386095386096,3,-0.09672619047619047
3430,0,0,0.0,0,0.0
3431,0,0,0.0,0,0.0
3432,33,32,14.152386237787555,0,0.0
3433,1,1,0.14999999999999994,0,0.0
3434,4,2,0.38468253968253974,0,0.0
3435,96,85,39.48602429463069,0,0.0
3436,0,0,0.0,0,0.0
3437,5,5,2.1903106060606063,0,0.0
3438,7,7,3.8591300366300367,0,0.0
3439,1,0,0.0,0,0.0
3440,9,9,3.91561507936508,0,0.0
3441,7,6,2.9230059523809526,0,0.0
3442,0,0,0.0,0,0.0
3443,4,4,2.1774285714285715,0,0.0
3444,52,47,20.13500595576712,0,0.0
3445,5,5,2.4596388888888887,0,0.0
3446,0,0,0.0,0,0.0
3447,18,15,6.24011507936508,1,-0.04842657342657344
3448,183,162,76.55946888366684,0,0.0
3449,43,41,17.111731988550172,1,-0.18029914529914526
3450,0,0,0.0,0,0.0
3451,101,92,39.54746355231839,2,-0.3472222222222222
3452,2,1,0.19305555555555554,0,0.0
3453,2,2,1.2318877551020408,0,0.0
3454,15,13,5.289701118326118,0,0.0
3455,150,143,59.78844601511536,0,0.0
3456,135,125,50.799884047815446,1,-0.024358974358974366
3457,0,0,0.0,0,0.0
3458,0,0,0.0,0,0.0
3459,0,0,0.0,0,0.0
3460,23,23,9.990661651840226,0,0.0
3461,666,622,266.5838060904996,7,-0.7479335768398268
3462,81,79,35.080859346765266,1,-0.6999999999999998
3463,20,18,6.1131295613913785,0,0.0
3464,55,52,20.578612178196725,1,-0.022222222222222216
3465,197,182,85.37406601913366,2,-0.20234374999999996
3466,60,56,24.66670589805463,0,0.0
3467,29,27,11.336366341991345,0,0.0
3468,0,0,0.0,0,0.0
3469,4,4,1.3636706349206351,0,0.0
3470,0,0,0.0,0,0.0
3471,2,2,0.4742424242424243,0,0.0
3472,24,24,8.991010904604655,0,0.0
3473,0,0,0.0,0,0.0
3474,6,6,1.9382377610134962,0,0.0
3475,5,5,1.5831299551638838,0,0.0
3476,4,4,1.6204447933019361,0,0.0
3477,0,0,0.0,0,0.0
3478,22,14,4.969645017887205,0,0.0
3479,0,0,0.0,0,0.0
3480,166,152,73.71956618765905,1,-0.0125
3481,4,4,1.6831666666666667,0,0.0
3482,14,12,5.003632640113711,1,-0.12416666666666665
3483,31,25,12.474149331662488,0,0.0
3484,6,6,2.467322871572872,0,0.0
3485,0,0,0.0,0,0.0
3486,2,2,0.7366493055555556,0,0.0
3487,0,0,0.0,0,0.0
3488,2,2,0.8934722222222222,0,0.0
3489,22,18,6.103902152527677,0,0.0
3490,99,93,38.757705013830105,0,0.0
3491,0,0,0.0,0,0.0
3492,4,3,1.506111111111111,0,0.0
3493,18,16,7.221873300310801,1,-0.09375
3494,34,33,12.781338429262536,1,-0.19791666666666666
3495,0,0,0.0,0,0.0
3496,21,16,5.0195825259396685,0,0.0
3497,0,0,0.0,0,0.0
3498,6,6,2.4074867724867723,0,0.0
3499,0,0,0.0,0,0.0
3500,0,0,0.0,0,0.0
3501,6,6,2.0318112373737374,0,0.0
3502,0,0,0.0,0,0.0
3503,86,73,31.941167500448977,0,0.0
3504,1,1,0.6,0,0.0
3505,3,3,1.3728361344537816,0,0.0
3506,1,1,0.46571428571428575,0,0.0
3507,70,55,23.967305453805455,7,-1.4799561403508772
3508,16,11,5.456342712842712,1,-0.15000000000000002
3509,9,9,4.0743981481481475,0,0.0
3510,24,21,9.515592884762805,0,0.0
3511,0,0,0.0,0,0.0
3512,9,9,4.689284188034188,0,0.0
3513,0,0,0.0,0,0.0
3514,6,6,2.5961321946707976,0,0.0
3515,13,12,5.353017496392496,0,0.0
3516,0,0,0.0,0,0.0
3517,0,0,0.0,0,0.0
3518,73,71,32.26125730735086,0,0.0
3519,4,3,0.57872150997151,0,0.0
3520,1,1,0.5553333333333333,0,0.0
3521,25,22,8.000533659842787,1,-0.014810606060606045
3522,128,105,46.723824995614926,5,-0.8337121212121212
3523,128,109,47.99774491506835,2,-0.22840909090909087
3524,9,7,3.0002147852147854,0,0.0
3525,0,0,0.0,0,0.0
3526,23,22,8.298690512694977,1,-0.03289473684210527
3527,4,3,1.217638888888889,0,0.0
3528,30,29,13.92110953901763,0,0.0
3529,0,0,0.0,0,0.0
3530,175,159,79.11200330687835,5,-1.278482142857143
3531,3,2,0.43902597402597404,0,0.0
3532,114,105,40.638281863150425,2,-0.1558333333333333
3533,18,16,6.853653162313877,1,-0.06999421296296296
3534,0,0,0.0,0,0.0
3535,2,2,1.1269047619047619,0,0.0
3536,0,0,0.0,0,0.0
3537,0,0,0.0,0,0.0
3538,1,1,0.24100000000000002,0,0.0
3539,2,2,1.0964015151515152,0,0.0
3540,13,12,4.226414141414141,0,0.0
3541,17,13,5.962355746706396,0,0.0
3542,2,2,0.8377777777777777,0,0.0
3543,14,10,5.274025764895329,0,0.0
3544,23,21,8.059444259444259,1,-0.26
3545,23,23,10.134733725239407,0,0.0
3546,11,9,4.2212499999999995,0,0.0
3547,0,0,0.0,0,0.0
3548,0,0,0.0,0,0.0
3549,2,2,1.108855218855219,0,0.0
3550,0,0,0.0,0,0.0
3551,10,10,5.009285714285715,0,0.0
3552,1,1,0.2635416666666667,0,0.0
3553,45,44,20.84421597058245,0,0.0
3554,83,61,29.4639223256416,3,-0.3376594387755102
3555,1,1,0.5,0,0.0
3556,38,34,14.90013394130333,0,0.0
3557,2,2,0.5333333333333334,0,0.0
3558,146,117,50.044298798306336,8,-1.5622626262626262
3559,0,0,0.0,0,0.0
3560,54,47,17.687758052463405,1,-0.38
3561,11,11,5.801599762821354,0,0.0
3562,0,0,0.0,0,0.0
3563,93,82,32.48201132388709,0,0.0
3564,758,637,277.9197955475809,32,-4.785356583775701
3565,0,0,0.0,0,0.0
3566,2,2,0.8795941558441558,0,0.0
3567,0,0,0.0,0,0.0
3568,32,28,13.069003160860303,0,0.0
3569,13,12,5.060527881037512,0,0.0
3570,0,0,0.0,0,0.0
3571,0,0,0.0,0,0.0
3572,5,5,2.3464285714285715,0,0.0
3573,0,0,0.0,0,0.0
3574,0,0,0.0,0,0.0
3575,52,39,17.544708919552672,1,-0.16666666666666666
3576,2,2,1.1125,0,0.0
3577,308,292,117.02970256969105,3,-0.13787878787878785
3578,226,204,90.17788077203984,3,-0.49183238636363635
3579,1,1,0.6,0,0.0
3580,0,0,0.0,0,0.0
3581,0,0,0.0,0,0.0
3582,1,1,0.8,0,0.0
3583,0,0,0.0,0,0.0
3584,125,116,50.090385586027026,2,-0.34083333333333327
3585,52,45,19.92241375189354,0,0.0
3586,15,14,6.3123531746031745,0,0.0
3587,0,0,0.0,0,0.0
3588,97,91,43.94718248953727,0,0.0
3589,21,18,8.16647637085137,0,0.0
3590,0,0,0.0,0,0.0
3591,5,4,2.0661111111111112,0,0.0
3592,0,0,0.0,0,0.0
3593,0,0,0.0,0,0.0
3594,34,32,11.866556335371556,1,-0.003125000000000015
3595,1,1,0.531,0,0.0
3596,2,2,1.1624747474747474,0,0.0
3597,9,9,3.232524876218058,0,0.0
3598,0,0,0.0,0,0.0
3599,63,62,23.850711720106908,0,0.0
3600,34,27,13.489119850718065,2,-0.19707031249999996
3601,48,45,20.619147662400955,1,-0.16666666666666666
3602,19,18,8.380409345284345,0,0.0
3603,0,0,0.0,0,0.0
3604,0,0,0.0,0,0.0
3605,70,62,29.643001913981074,1,-0.016215277777777773
3606,42,41,15.57662927929649,1,-0.16666666666666666
3607,36,28,12.446838699494949,0,0.0
3608,1,1,0.1375,0,0.0
3609,0,0,0.0,0,0.0
3610,0,0,0.0,0,0.0
3611,3,2,0.9504166666666667,1,-0.2916666666666667
3612,17,15,6.721173250991433,0,0.0
3613,13,11,4.985035714285714,1,-0.08309848484848485
3614,122,100,43.789926089842126,0,0.0
3615,237,172,73.75955027261618,2,-1.0818181818181818
3616,115,97,37.92746893535422,1,-0.15625
3617,0,0,0.0,0,0.0
3618,30,29,12.254336529783856,0,0.0
3619,33,31,16.201133825022715,0,0.0
3620,4,4,0.9224847374847376,0,0.0
3621,41,36,13.69187779864737,0,0.0
3622,0,0,0.0,0,0.0
3623,39,30,12.341574996520839,2,-0.175
3624,1,1,0.34160493827160504,0,0.0
3625,226,195,85.79455219826359,1,-0.1874999999999999
3626,1,0,0.0,0,0.0
3627,7,7,3.2035384691066513,0,0.0
3628,10,9,4.013333333333334,0,0.0
3629,20,18,8.652834558381432,0,0.0
3630,20,16,6.773579383579383,1,-0.22321428571428573
3631,0,0,0.0,0,0.0
3632,31,26,10.330326797385622,0,0.0
3633,1,1,0.4563492063492064,0,0.0
3634,1,1,0.25626566416040103,0,0.0
3635,3,3,1.0940909090909092,0,0.0
3636,7,6,3.9187499999999997,0,0.0
3637,3,3,1.3576382876382875,0,0.0
3638,0,0,0.0,0,0.0
3639,68,58,26.03461430203395,2,-0.32517482517482516
3640,3,2,0.5150641025641026,0,0.0
3641,4,3,1.0670000000000002,0,0.0
3642,0,0,0.0,0,0.0
3643,22,19,6.737489126475292,2,-0.09011904761904763
3644,0,0,0.0,0,0.0
3645,0,0,0.0,0,0.0
3646,3,3,1.2574999999999998,0,0.0
3647,58,41,17.718934646372144,1,-0.03614718614718614
3648,2,2,0.6075000000000002,0,0.0
3649,78,77,29.933847137320342,0,0.0
3650,36,33,14.32852205664706,1,-0.125
3651,0,0,0.0,0,0.0
3652,1,1,0.21666666666666665,0,0.0
3653,19,19,6.8168940006524,0,0.0
3654,47,42,18.47118112366029,1,-0.06874999999999996
3655,0,0,0.0,0,0.0
3656,0,0,0.0,0,0.0
3657,99,89,38.7307399623991,0,0.0
3658,0,0,0.0,0,0.0
3659,0,0,0.0,0,0.0
3660,19,17,6.260034120971622,0,0.0
3661,0,0,0.0,0,0.0
3662,31,30,16.907916361620405,0,0.0
3663,5,5,2.0715940656565657,0,0.0
3664,2,2,0.9444444444444444,0,0.0
3665,286,229,104.48275814001234,3,-0.18371212121212116
3666,130,125,52.90139640742197,0,0.0
3667,10,8,3.5074079034391534,1,-0.17238562091503273
3668,26,25,11.256747100752783,0,0.0
3669,84,72,33.00940911452966,2,-0.669020202020202
3670,1,1,0.4442857142857144,0,0.0
3671,0,0,0.0,0,0.0
3672,9,9,2.805098891188177,0,0.0
3673,69,51,23.37497721028971,0,0.0
3674,0,0,0.0,0,0.0
3675,90,85,35.36041023693686,0,0.0
3676,0,0,0.0,0,0.0
3677,16,12,4.40639417989418,0,0.0
3678,3,3,1.7245670995670994,0,0.0
3679,0,0,0.0,0,0.0
3680,6,6,2.234711616161616,0,0.0
3681,85,82,36.23415026702148,0,0.0
3682,1,1,0.3499999999999999,0,0.0
3683,0,0,0.0,0,0.0
3684,29,27,12.065655966519596,0,0.0
3685,4,4,2.083169191919192,0,0.0
3686,1,1,0.11353305785123968,0,0.0
3687,0,0,0.0,0,0.0
3688,4,3,1.3514758487126908,1,-0.060584956709956714
3689,142,127,58.0281479814148,3,-0.38688729399255717
3690,3,3,1.213690476190476,0,0.0
3691,0,0,0.0,0,0.0
3692,135,128,57.85586666500664,0,0.0
3693,19,18,8.372559163059162,0,0.0
3694,0,0,0.0,0,0.0
3695,140,133,58.02980431473351,3,-0.41462301587301587
3696,24,21,10.003721045488902,1,-0.10624999999999996
3697,11,9,3.7745120851370855,0,0.0
3698,126,120,55.608731853774955,1,-0.1
3699,0,0,0.0,0,0.0
3700,129,116,52.57758248888608,0,0.0
3701,10,10,4.521469576719577,0,0.0
3702,54,45,18.409834983689148,2,-0.5993822843822845
3703,10,9,3.3962751150965436,0,0.0
3704,51,47,24.192326708303277,0,0.0
3705,84,77,35.88466335053835,5,-1.1363194444444444
3706,49,40,17.360041866006878,1,-0.8
3707,4,3,1.0739363035953946,0,0.0
3708,43,39,18.339413524987748,1,-0.059375
3709,0,0,0.0,0,0.0
3710,64,63,26.23112626578451,1,-0.25
3711,13,8,3.3841647426647423,3,-0.38177083333333334
3712,1,1,0.75,0,0.0
3713,60,55,25.408105680632428,0,0.0
3714,0,0,0.0,0,0.0
3715,54,53,23.6910631251494,1,-0.5
3716,25,22,9.499476536195285,1,-0.6999999999999998
3717,10,10,4.885652109328579,0,0.0
3718,7,7,2.3594503862150917,0,0.0
3719,0,0,0.0,0,0.0
3720,4,4,2.418388888888889,0,0.0
3721,274,246,105.13258847380217,1,-0.07415123456790124
3722,54,53,23.129251047603944,0,0.0
3723,31,25,10.20566750933559,1,-0.024479166666666663
3724,5,5,1.7015277777777778,0,0.0
3725,42,39,16.0030922678983,0,0.0
3726,0,0,0.0,0,0.0
3727,0,0,0.0,0,0.0
3728,1,1,0.09530303030303026,0,0.0
3729,62,54,23.94360924322137,1,-0.09166666666666666
3730,4,4,1.7456639503075049,0,0.0
3731,1,1,0.33274582560296845,0,0.0
3732,2,2,0.6632034632034632,0,0.0
3733,8,7,3.1489384393384396,0,0.0
3734,3,3,1.0252756892230577,0,0.0
3735,2,2,0.75,0,0.0
3736,1,1,0.43452380952380953,0,0.0
3737,57,56,25.19985794625649,0,0.0
3738,46,16,6.443610400016649,0,0.0
3739,3,2,0.8733333333333334,1,-0.05555555555555556
3740,54,39,18.988138407888407,2,-0.057291666666666616
3741,0,0,0.0,0,0.0
3742,1,1,0.5,0,0.0
3743,230,214,89.3798586489853,4,-0.8883333333333332
3744,4,3,1.3005026455026456,0,0.0
3745,66,50,25.747809339308112,3,-0.5680185218821582
3746,2,2,1.0144708994708995,0,0.0
3747,0,0,0.0,0,0.0
3748,1,1,0.8,0,0.0
3749,0,0,0.0,0,0.0
3750,51,42,18.331517152950866,0,0.0
3751,179,164,79.76294115735166,2,-1.0930555555555557
3752,29,29,10.614367596775203,0,0.0
3753,0,0,0.0,0,0.0
3754,86,78,39.94894636361564,0,0.0
3755,20,18,6.8771273749398745,0,0.0
3756,0,0,0.0,0,0.0
3757,0,0,0.0,0,0.0
3758,0,0,0.0,0,0.0
3759,0,0,0.0,0,0.0
3760,10,8,3.5152946127946123,0,0.0
3761,22,18,8.615842983405484,1,-0.04318181818181818
3762,10,10,4.671797619047619,0,0.0
3763,0,0,0.0,0,0.0
3764,17,14,7.007484968734969,0,0.0
3765,0,0,0.0,0,0.0
3766,16,16,7.4591080447330445,0,0.0
3767,0,0,0.0,0,0.0
3768,0,0,0.0,0,0.0
3769,112,91,43.98912275007126,3,-0.7074603174603175
3770,13,13,7.399583333333333,0,0.0
3771,41,28,12.898969744436847,0,0.0
3772,0,0,0.0,0,0.0
3773,49,48,21.52582539360441,0,0.0
3774,124,106,43.635251515498524,3,-0.17874579124579126
3775,23,23,9.801255135387489,0,0.0
3776,132,103,43.95002842114198,1,-0.04166666666666666
3777,4,3,1.437,0,0.0
3778,4,4,1.9429365079365077,0,0.0
3779,23,22,11.06972477324263,0,0.0
3780,10,6,1.6510082972582973,3,-1.2524305555555557
3781,15,14,7.42616443452381,0,0.0
3782,44,41,17.39692518256155,0,0.0
3783,14,13,6.385428571428571,0,0.0
3784,89,85,36.02206917681404,0,0.0
3785,21,15,6.26667505648591,0,0.0
3786,18,17,7.557529385469602,0,0.0
3787,0,0,0.0,0,0.0
3788,1,1,0.9,0,0.0
3789,5,5,2.3306597222222223,0,0.0
3790,0,0,0.0,0,0.0
3791,5,3,1.8283333333333336,1,-1.0
3792,0,0,0.0,0,0.0
3793,54,50,19.421204559990276,0,0.0
3794,22,20,9.721554924242424,1,-0.022222222222222216
3795,1,1,0.4491547619047619,0,0.0
3796,1,1,0.16199999999999998,0,0.0
3797,13,11,4.36261994949495,0,0.0
3798,5,4,1.907849927849928,1,-0.009062500000000006
3799,20,18,7.884976070226069,0,0.0
3800,2,1,0.32142857142857145,0,0.0
3801,0,0,0.0,0,0.0
3802,31,28,13.804554091095003,0,0.0
3803,25,24,11.116981296408177,0,0.0
3804,39,33,15.605250928401665,0,0.0
3805,2,2,0.868108164983165,0,0.0
3806,2,2,0.6057229437229438,0,0.0
3807,0,0,0.0,0,0.0
3808,11,11,4.29389985380117,0,0.0
3809,1,1,0.7,0,0.0
3810,2,2,0.4544773120025136,0,0.0
3811,58,57,23.86021341097987,0,0.0
3812,34,32,12.441093180959253,1,-0.0625
3813,2,2,0.6658676046176046,0,0.0
3814,0,0,0.0,0,0.0
3815,4,4,1.1881316137566136,0,0.0
3816,54,52,22.202560930324825,0,0.0
3817,13,13,6.523808448495949,0,0.0
3818,38,36,15.067987734487733,2,-0.7147727272727271
3819,0,0,0.0,0,0.0
3820,0,0,0.0,0,0.0
3821,355,328,137.88895716113223,10,-1.860713268213268
3822,19,17,7.420684792493387,0,0.0
3823,64,52,21.86287769661972,0,0.0
3824,3,3,1.2735545935545933,0,0.0
3825,1,1,0.44000000000000006,0,0.0
3826,6,6,3.0944570707070707,0,0.0
3827,3,3,1.3395663265306124,0,0.0
3828,6,6,2.2372284342812363,0,0.0
3829,108,105,52.597764009519885,1,-0.030555555555555558
3830,0,0,0.0,0,0.0
3831,10,10,5.195141573043358,0,0.0
3832,39,35,15.227014436343387,0,0.0
3833,10,10,3.21570757945758,0,0.0
3834,10,9,2.611675009018759,0,0.0
3835,152,128,47.04906914885583,0,0.0
3836,4,3,1.9233333333333336,0,0.0
3837,0,0,0.0,0,0.0
3838,6,5,2.68,0,0.0
3839,0,0,0.0,0,0.0
3840,0,0,0.0,0,0.0
3841,172,157,60.199191454728975,3,-0.27511574074074074
3842,2,2,0.58,0,0.0
3843,2,2,0.9793650793650794,0,0.0
3844,0,0,0.0,0,0.0
3845,85,71,32.1123498485787,3,-0.0878517316017316
3846,13,10,4.814958964646465,1,-0.1
3847,0,0,0.0,0,0.0
3848,64,53,23.29375324675325,4,-1.6083333333333334
3849,56,52,21.22479065756369,0,0.0
3850,1,1,1.0,0,0.0
3851,142,119,50.29811190442333,1,-0.140625
3852,107,85,32.97385965507426,3,-1.2657196969696969
3853,1,1,0.12244444444444443,0,0.0
3854,3,3,1.3288425925925926,0,0.0
3855,1,1,0.7,0,0.0
3856,0,0,0.0,0,0.0
3857,383,368,172.31017367038228,2,-0.11009126984126982
3858,4,4,1.4660416666666667,0,0.0
3859,4,3,1.4946666666666668,0,0.0
3860,0,0,0.0,0,0.0
3861,0,0,0.0,0,0.0
3862,0,0,0.0,0,0.0
3863,0,0,0.0,0,0.0
3864,30,24,10.13346497533551,2,-0.43333333333333335
3865,6,2,0.7958333333333334,0,0.0
3866,28,22,9.281893829600351,0,0.0
3867,0,0,0.0,0,0.0
3868,72,56,26.28678155277262,2,-0.0542929292929293
3869,72,67,32.228281577433464,0,0.0
3870,1,1,0.35,0,0.0
3871,0,0,0.0,0,0.0
3872,26,24,11.018020090612001,2,-1.0
3873,7,7,3.08295153920154,0,0.0
3874,158,147,57.908308780785866,2,-0.7199999999999999
3875,46,43,18.87488949423893,1,-0.01777777777777778
3876,44,36,11.523942893617498,1,-0.050994005994006004
3877,0,0,0.0,0,0.0
3878,0,0,0.0,0,0.0
3879,1,1,0.4428571428571428,0,0.0
3880,0,0,0.0,0,0.0
3881,3,3,0.46358173076923076,0,0.0
3882,53,50,21.065715763124725,1,-0.3499999999999999
3883,1,0,0.0,0,0.0
3884,0,0,0.0,0,0.0
3885,12,12,5.790763888888889,0,0.0
3886,7,7,3.115160076695791,0,0.0
3887,18,13,5.968855253212396,0,0.0
3888,4,3,1.9513611111111113,1,-0.025694444444444447
3889,9,9,4.599982774730446,0,0.0
3890,119,108,46.97606870922549,1,-0.15625
3891,0,0,0.0,0,0.0
3892,7,7,3.2889880952380954,0,0.0
3893,0,0,0.0,0,0.0
3894,41,38,17.856107497721133,0,0.0
3895,1,1,0.43213903743315507,0,0.0
3896,58,57,23.077882471144374,0,0.0
3897,1,1,0.3238095238095238,0,0.0
3898,91,82,35.62894390935432,4,-0.5391768973214286
3899,0,0,0.0,0,0.0
3900,0,0,0.0,0,0.0
3901,1,1,0.55,0,0.0
3902,7,7,2.7679680735930736,0,0.0
3903,4,4,1.5378671109592164,0,0.0
3904,7,7,2.8203210678210677,0,0.0
3905,72,67,34.04859643971224,1,-0.04196428571428573
3906,28,28,15.054227869556916,0,0.0
3907,0,0,0.0,0,0.0
3908,2,2,0.6725568181818182,0,0.0
3909,11,10,3.9203983972376832,0,0.0
3910,0,0,0.0,0,0.0
3911,8,7,4.104505462791177,1,-0.15000000000000002
3912,84,66,30.348264010873393,4,-0.6851631007881008
3913,0,0,0.0,0,0.0
3914,0,0,0.0,0,0.0
3915,10,10,5.582274659863946,0,0.0
3916,0,0,0.0,0,0.0
3917,0,0,0.0,0,0.0
3918,0,0,0.0,0,0.0
3919,0,0,0.0,0,0.0
3920,347,315,131.47354992977634,6,-1.3850189393939392
3921,55,49,19.62414378908129,2,-0.31666666666666665
3922,0,0,0.0,0,0.0
3923,0,0,0.0,0,0.0
